cosine_feature,count_feature,hr_std,hr_mean,time_feature,psg_label,hr_mean_diff
-0.82536,0.00039,0.689702,0.931751,2.708333,5,-0.11607100000000004
-0.82659,2.4e-05,0.56795,0.814309,2.716667,5,-0.11744200000000005
-0.827816,1e-06,0.433025,0.710649,2.725,5,-0.10365999999999997
-0.829038,0.0,0.330985,0.625966,2.733333,5,-0.08468299999999995
-0.830256,0.0,0.292659,0.561565,2.741667,5,-0.06440100000000004
-0.83147,0.0,0.301645,0.541795,2.75,5,-0.019769999999999954
-0.83268,0.0,0.301983,0.540218,2.758333,5,-0.0015770000000000506
-0.833886,0.0,0.301596,0.528292,2.766667,5,-0.011925999999999992
-0.835088,0.0,0.304789,0.512535,2.775,5,-0.01575700000000002
-0.836286,0.0,0.302699,0.481176,2.783333,5,-0.03135899999999997
-0.83748,0.0,0.316642,0.445171,2.791667,5,-0.03600500000000001
-0.838671,0.0,0.340412,0.420917,2.8,5,-0.024253999999999998
-0.839857,0.0,0.357318,0.408295,2.808333,5,-0.012621999999999967
-0.841039,0.0,0.378578,0.377468,2.816667,5,-0.030826999999999993
-0.842217,0.0,0.375838,0.335253,2.825,5,-0.042215
-0.843391,0.0,0.348469,0.286832,2.833333,5,-0.04842100000000005
-0.844562,0.0,0.312546,0.236219,2.841667,5,-0.050612999999999964
-0.845728,0.0,0.271764,0.182299,2.85,5,-0.05392000000000002
-0.84689,0.0,0.230168,0.133252,2.858333,2,-0.04904699999999998
-0.848048,0.0,0.224878,0.100392,2.866667,2,-0.032860000000000014
-0.849202,0.0,0.227218,0.082693,2.875,2,-0.017698999999999993
-0.850352,0.0,0.21935,0.064701,2.883333,2,-0.017992000000000008
-0.851498,0.0,0.207464,0.048412,2.891667,2,-0.016288999999999998
-0.85264,0.0,0.201737,0.041335,2.9,2,-0.007077
-0.853778,0.0,0.205113,0.046769,2.908333,2,0.005434000000000001
-0.854912,0.0,0.203317,0.045725,2.916667,2,-0.0010439999999999963
-0.856042,0.0,0.177104,0.028661,2.925,2,-0.017064000000000003
-0.857167,0.0,0.151468,0.008548,2.933333,2,-0.020113
-0.858289,0.0,0.140524,-0.014354,2.941667,2,-0.022902
-0.859406,0.0,0.135658,-0.033953,2.95,2,-0.019599
-0.86052,0.0,0.140586,-0.044699,2.958333,2,-0.010746000000000006
-0.861629,0.0,0.145215,-0.048974,2.966667,2,-0.004274999999999994
-0.862734,0.0,0.147154,-0.050954,2.975,2,-0.0019800000000000026
-0.863836,0.0,0.150668,-0.054323,2.983333,2,-0.003369000000000004
-0.864933,0.0,0.155126,-0.062979,2.991667,2,-0.00865599999999999
-0.866025,0.0,0.155394,-0.073338,3.0,2,-0.010359000000000007
-0.867114,0.0,0.15456,-0.076783,3.008333,2,-0.0034450000000000036
-0.868199,0.0,0.155832,-0.07029,3.016667,2,0.006492999999999999
-0.869279,0.0,0.16175,-0.057157,3.025,2,0.013133000000000006
-0.870356,0.0,0.164068,-0.04074,3.033333,2,0.016417
-0.871428,0.0,0.164128,-0.032483,3.041667,2,0.008257
-0.872496,0.0,0.164206,-0.032019,3.05,2,0.00046399999999999914
-0.87356,0.0,0.163076,-0.03657,3.058333,2,-0.0045509999999999995
-0.87462,0.0,0.158227,-0.046675,3.066667,2,-0.010105000000000003
-0.875675,0.0,0.145168,-0.062156,3.075,2,-0.015481000000000002
-0.876727,0.0,0.133832,-0.077096,3.083333,2,-0.014939999999999995
-0.877774,0.0,0.126093,-0.096105,3.091667,2,-0.019008999999999998
-0.878817,0.0,0.126929,-0.109919,3.1,2,-0.013814000000000007
-0.879856,0.0,0.127675,-0.111551,3.108333,2,-0.0016319999999999946
-0.880891,0.0,0.126617,-0.10634,3.116667,2,0.005210999999999993
-0.881921,0.0,0.12379,-0.097667,3.125,2,0.008673
-0.882948,0.0,0.11931,-0.090382,3.133333,2,0.007285
-0.88397,0.0,0.11675,-0.087526,3.141667,2,0.0028559999999999974
-0.884988,0.0,0.116323,-0.086183,3.15,2,0.0013430000000000109
-0.886001,0.0,0.14646,-0.100518,3.158333,2,-0.014335
-0.887011,0.0,0.162442,-0.112425,3.166667,2,-0.011907000000000001
-0.888016,0.0,0.168623,-0.105795,3.175,2,0.006629999999999997
-0.889017,1e-06,0.196923,-0.088414,3.183333,2,0.017380999999999994
-0.890014,1.5e-05,0.219826,-0.075122,3.191667,2,0.013292000000000012
-0.891007,0.000276,0.250909,-0.056734,3.2,2,0.018387999999999995
-0.891995,0.003557,0.295343,-0.026286,3.208333,2,0.030448
-0.892979,0.032099,0.311411,-0.005888,3.216667,2,0.020398
-0.893959,0.203112,0.321285,-0.020291,3.225,2,-0.014403
-0.894934,0.901513,0.332845,-0.007889,3.233333,2,0.012402
-0.895906,2.80821,0.418591,0.05317,3.241667,2,0.061059
-0.896873,6.147598,0.532222,0.137777,3.25,2,0.08460700000000002
-0.897836,9.494306,0.596371,0.221333,3.258333,2,0.08355599999999999
-0.898794,10.455467,0.616557,0.289587,3.266667,2,0.06825399999999998
-0.899748,8.446411,0.615512,0.337608,3.275,0,0.048021000000000036
-0.900698,5.346463,0.615302,0.342206,3.283333,0,0.004597999999999991
-0.901644,2.990119,0.658785,0.305824,3.291667,0,-0.036382000000000025
-0.902585,1.848297,0.70465,0.266606,3.3,0,-0.039217999999999975
-0.903522,2.059393,0.709858,0.259772,3.308333,1,-0.006834000000000007
-0.904455,3.91959,0.707607,0.262968,3.316667,1,0.0031959999999999766
-0.905384,6.826139,0.691109,0.282565,3.325,1,0.01959700000000003
-0.906308,8.702455,0.67506,0.305005,3.333333,1,0.022440000000000015
-0.907228,7.8292,0.672868,0.310574,3.341667,0,0.005568999999999991
-0.908143,4.944656,0.680717,0.284853,3.35,0,-0.025720999999999994
-0.909054,2.190631,0.730488,0.217852,3.358333,1,-0.06700100000000003
-0.909961,0.6807,0.744732,0.168106,3.366667,2,-0.049745999999999985
-0.910864,0.148342,0.737916,0.150048,3.375,2,-0.01805800000000002
-0.911762,0.022671,0.755642,0.175257,3.383333,2,0.02520900000000001
-0.912656,0.00243,0.789662,0.26124,3.391667,2,0.08598300000000003
-0.913545,0.000192,0.829335,0.326271,3.4,2,0.06503099999999995
-0.914431,0.000153,0.830445,0.327623,3.408333,2,0.0013520000000000199
-0.915311,0.001554,0.781226,0.263038,3.416667,2,-0.064585
-0.916188,0.011791,0.746885,0.167669,3.425,2,-0.09536899999999998
-0.91706,0.062785,0.720338,0.106055,3.433333,2,-0.061614000000000016
-0.917928,0.234802,0.717164,0.103111,3.441667,2,-0.002944000000000002
-0.918791,0.618397,0.732194,0.144713,3.45,2,0.041602000000000014
-0.91965,1.155818,0.705109,0.213482,3.458333,2,0.068769
-0.920505,1.566194,0.661623,0.287701,3.466667,2,0.07421899999999998
-0.921355,1.628522,0.651756,0.33653,3.475,0,0.04882900000000001
-0.922201,1.491993,0.64988,0.385574,3.483333,0,0.049043999999999977
-0.923042,1.58012,0.714855,0.481573,3.491667,1,0.095999
-0.92388,2.430868,0.891116,0.628642,3.5,0,0.14706900000000006
-0.924712,4.488312,1.113981,0.808127,3.508333,0,0.179485
-0.925541,7.415422,1.300858,1.020505,3.516667,0,0.21237799999999996
-0.926364,10.22145,1.37236,1.267032,3.525,0,0.24652699999999994
-0.927184,13.57386,1.361703,1.442304,3.533333,0,0.1752720000000001
-0.927999,21.780492,1.341332,1.523814,3.541667,0,0.08150999999999997
-0.92881,40.355452,1.349091,1.511354,3.55,0,-0.012459999999999916
-0.929616,68.452313,1.38875,1.441972,3.558333,0,-0.06938200000000005
-0.930418,93.989389,1.433133,1.35869,3.566667,0,-0.08328200000000008
-0.931215,104.601164,1.488693,1.275227,3.575,0,-0.08346299999999984
-0.932008,104.489519,1.51597,1.242479,3.583333,0,-0.03274800000000022
-0.932796,107.856116,1.503941,1.253614,3.591667,0,0.011135000000000117
-0.93358,116.74088,1.510901,1.244378,3.6,0,-0.009236000000000022
-0.93436,118.287458,1.546011,1.192147,3.608333,0,-0.052230999999999916
-0.935135,101.883255,1.578073,1.13573,3.616667,0,-0.05641700000000016
-0.935906,71.186327,1.601418,1.095548,3.625,0,-0.04018199999999994
-0.936672,39.563958,1.622264,1.056528,3.633333,0,-0.039020000000000055
-0.937434,17.388891,1.645262,1.010664,3.641667,0,-0.045863999999999905
-0.938191,6.055555,1.671075,0.95259,3.65,0,-0.05807399999999996
-0.938944,1.702781,1.685115,0.837083,3.658333,0,-0.11550700000000003
-0.939693,0.522312,1.631667,0.664999,3.666667,0,-0.17208400000000001
-0.940437,0.640108,1.478599,0.464454,3.675,0,-0.20054500000000003
-0.941176,1.523012,1.222529,0.256265,3.683333,0,-0.20818899999999996
-0.941911,2.794693,0.870218,0.055093,3.691667,0,-0.20117200000000002
-0.942641,3.615651,0.538456,-0.101641,3.7,0,-0.15673399999999998
-0.943368,3.28203,0.257942,-0.212029,3.708333,0,-0.110388
-0.944089,2.089679,0.150166,-0.265692,3.716667,0,-0.05366299999999999
-0.944806,0.933214,0.147194,-0.292918,3.725,1,-0.027226000000000028
-0.945519,0.292301,0.15803,-0.313322,3.733333,1,-0.020403999999999978
-0.946227,0.06421,0.155195,-0.310897,3.741667,1,0.0024250000000000105
-0.94693,0.009892,0.154315,-0.309097,3.75,1,0.0017999999999999683
-0.947629,0.001069,0.153551,-0.310972,3.758333,1,-0.0018750000000000155
-0.948324,8.1e-05,0.153611,-0.311772,3.766667,1,-0.0007999999999999674
-0.949014,4e-06,0.153717,-0.312263,3.775,1,-0.0004910000000000192
-0.949699,0.0,0.155425,-0.318952,3.783333,1,-0.0066890000000000005
-0.95038,0.0,0.172846,-0.342111,3.791667,2,-0.023158999999999985
-0.951057,0.0,0.186011,-0.368505,3.8,2,-0.02639400000000003
-0.951728,0.0,0.185964,-0.375076,3.808333,2,-0.0065709999999999935
-0.952396,0.0,0.205384,-0.357244,3.816667,2,0.017832000000000015
-0.953059,0.0,0.226606,-0.325752,3.825,2,0.03149200000000002
-0.953717,0.0,0.239369,-0.299175,3.833333,2,0.026576999999999962
-0.954371,0.0,0.252893,-0.282215,3.841667,2,0.01696000000000003
-0.95502,0.0,0.26462,-0.272435,3.85,2,0.009780000000000011
-0.955665,0.0,0.265017,-0.272608,3.858333,2,-0.00017300000000003424
-0.956305,0.0,0.262492,-0.280851,3.866667,2,-0.008243
-0.95694,0.0,0.263446,-0.275392,3.875,2,0.005458999999999992
-0.957571,0.0,0.262592,-0.262803,3.883333,2,0.012589000000000017
-0.958198,0.0,0.256637,-0.254032,3.891667,2,0.008771000000000029
-0.95882,0.0,0.271242,-0.261764,3.9,2,-0.007732000000000017
-0.959437,0.0,0.362648,-0.307505,3.908333,1,-0.045740999999999976
-0.96005,0.0,0.418512,-0.351894,3.916667,1,-0.04438900000000001
-0.960658,0.0,0.434137,-0.336721,3.925,1,0.015172999999999992
-0.961262,0.0,0.531656,-0.267966,3.933333,1,0.06875500000000001
-0.961861,0.0,0.673715,-0.169114,3.941667,2,0.098852
-0.962455,6e-06,0.812192,-0.050909,3.95,1,0.11820499999999998
-0.963045,0.000113,0.886799,0.069814,3.958333,1,0.120723
-0.96363,0.001515,0.888539,0.150425,3.966667,2,0.080611
-0.964211,0.014361,0.891284,0.152562,3.975,2,0.002137
-0.964787,0.095955,0.9401,0.090658,3.983333,2,-0.061904
-0.965359,0.452131,0.961278,0.044516,3.991667,2,-0.046142
-0.965926,1.503283,0.97368,0.008343,4.0,2,-0.036173
-0.966488,3.528857,1.011279,-0.058215,4.008333,2,-0.066558
-0.967046,5.851275,1.028847,-0.111514,4.016667,2,-0.053299
-0.967599,6.855785,1.02957,-0.120836,4.025,0,-0.009321999999999997
-0.968148,5.677708,1.032325,-0.093894,4.033333,0,0.026941999999999994
-0.968692,3.324009,1.040069,-0.060692,4.041667,0,0.033202
-0.969231,1.37572,1.045706,-0.030201,4.05,1,0.030491000000000004
-0.969766,0.40246,1.044219,0.000105,4.058333,1,0.030306
-0.970296,0.083201,1.031657,0.027182,4.066667,2,0.027077
-0.970821,0.01215,1.00212,0.053544,4.075,2,0.026362
-0.971342,0.001253,0.985209,0.066854,4.083333,2,0.013309999999999995
-0.971858,9.1e-05,0.99179,0.036726,4.091667,2,-0.030127999999999995
-0.97237,5e-06,0.972841,-0.048722,4.1,2,-0.085448
-0.972877,0.0,0.902392,-0.167397,4.108333,2,-0.11867499999999999
-0.973379,0.0,0.766297,-0.297839,4.116667,2,-0.13044200000000003
-0.973877,0.0,0.611701,-0.422467,4.125,2,-0.12462799999999996
-0.97437,0.0,0.55151,-0.530362,4.133333,2,-0.10789500000000002
-0.974859,0.0,0.550003,-0.559248,4.141667,2,-0.028885999999999967
-0.975342,0.0,0.534626,-0.508313,4.15,2,0.05093499999999995
-0.975821,0.0,0.560391,-0.45042,4.158333,2,0.05789300000000003
-0.976296,3e-06,0.607508,-0.384304,4.166667,2,0.06611600000000001
-0.976766,5.8e-05,0.612485,-0.289784,4.175,2,0.09451999999999999
-0.977231,0.000915,0.617191,-0.216523,4.183333,2,0.07326099999999999
-0.977692,0.010118,0.622187,-0.197462,4.191667,2,0.019060999999999995
-0.978148,0.078577,0.617587,-0.235134,4.2,2,-0.03767200000000001
-0.978599,0.428425,0.601838,-0.294253,4.208333,2,-0.05911899999999998
-0.979045,1.640449,0.576997,-0.334501,4.216667,2,-0.040248000000000006
-0.979487,4.41258,0.56185,-0.368475,4.225,2,-0.033974000000000004
-0.979925,8.340697,0.55994,-0.384428,4.233333,2,-0.015952999999999995
-0.980357,11.082567,0.556955,-0.381353,4.241667,2,0.0030749999999999944
-0.980785,10.35536,0.552959,-0.378271,4.25,0,0.0030819999999999736
-0.981209,6.80685,0.561167,-0.392224,4.258333,1,-0.013952999999999993
-0.981627,3.14893,0.561072,-0.391766,4.266667,1,0.00045800000000001395
-0.982041,1.025663,0.556032,-0.379941,4.275,2,0.01182500000000003
-0.98245,0.235325,0.552448,-0.369368,4.283333,2,0.010572999999999999
-0.982855,0.03805,0.546277,-0.358459,4.291667,1,0.010908999999999947
-0.983255,0.004338,0.506984,-0.318526,4.3,1,0.03993300000000005
-0.98365,0.000349,0.488314,-0.296668,4.308333,1,0.02185799999999999
-0.984041,2e-05,0.487812,-0.310694,4.316667,2,-0.014026000000000038
-0.984427,1e-06,0.46225,-0.348028,4.325,2,-0.03733399999999998
-0.984808,0.0,0.403773,-0.388588,4.333333,2,-0.040559999999999985
-0.985184,0.0,0.339745,-0.421854,4.341667,2,-0.03326600000000002
-0.985556,0.0,0.277393,-0.449463,4.35,2,-0.027608999999999995
-0.985923,0.0,0.255776,-0.459822,4.358333,2,-0.010359000000000007
-0.986286,0.0,0.267289,-0.437754,4.366667,2,0.022068000000000032
-0.986643,0.0,0.283561,-0.398604,4.375,2,0.03914999999999996
-0.986996,0.0,0.30104,-0.377752,4.383333,2,0.020852000000000037
-0.987345,0.0,0.314569,-0.353208,4.391667,5,0.024543999999999955
-0.987688,0.0,0.322157,-0.325986,4.4,5,0.027222000000000024
-0.988027,0.0,0.314088,-0.284392,4.408333,5,0.04159400000000002
-0.988362,0.0,0.28492,-0.242988,4.416667,5,0.04140399999999997
-0.988691,0.0,0.251926,-0.200982,4.425,5,0.042006000000000016
-0.989016,0.0,0.232201,-0.16987,4.433333,5,0.031112
-0.989336,0.0,0.225193,-0.140745,4.441667,5,0.029124999999999984
-0.989651,8e-06,0.217661,-0.114378,4.45,5,0.026367000000000015
-0.989962,0.000122,0.203841,-0.078913,4.458333,5,0.035464999999999997
-0.990268,0.001347,0.185634,-0.061033,4.466667,5,0.01788
-0.990569,0.010457,0.159853,-0.040017,4.475,5,0.021016
-0.990866,0.056925,0.125898,-0.010884,4.483333,5,0.029133
-0.991158,0.217331,0.095452,0.016287,4.491667,5,0.027171
-0.991445,0.581943,0.105547,0.038236,4.5,5,0.021949
-0.991727,1.092945,0.186205,0.076116,4.508333,5,0.037880000000000004
-0.992005,1.439759,0.28468,0.130626,4.516667,5,0.05450999999999999
-0.992278,1.330333,0.364986,0.19307,4.525,5,0.062444
-0.992546,0.862201,0.420805,0.255998,4.533333,5,0.06292800000000001
-0.99281,0.391945,0.465447,0.310757,4.541667,5,0.054759
-0.993068,0.124967,0.506921,0.371649,4.55,5,0.060892
-0.993323,0.027944,0.5197,0.419654,4.558333,5,0.04800500000000002
-0.993572,0.004382,0.515409,0.454059,4.566667,5,0.03440499999999996
-0.993816,0.000482,0.507118,0.477278,4.575,5,0.02321899999999999
-0.994056,3.7e-05,0.492179,0.503546,4.583333,5,0.02626800000000007
-0.994291,2e-06,0.489278,0.506809,4.591667,5,0.003262999999999905
-0.994522,0.0,0.485869,0.51025,4.6,5,0.0034410000000000274
-0.994748,0.0,0.479645,0.518612,4.608333,5,0.00836199999999998
-0.994969,0.0,0.469685,0.534777,4.616667,5,0.016164999999999985
-0.995185,0.0,0.462474,0.550068,4.625,5,0.015291000000000055
-0.995396,0.0,0.43944,0.575806,4.633333,5,0.02573800000000004
-0.995603,0.0,0.418231,0.597107,4.641667,5,0.021301000000000014
-0.995805,0.0,0.406123,0.610558,4.65,5,0.01345099999999999
-0.996002,0.0,0.398554,0.61862,4.658333,5,0.008061999999999903
-0.996195,0.0,0.399824,0.616791,4.666667,5,-0.0018289999999999695
-0.996382,0.0,0.400162,0.600748,4.675,5,-0.01604300000000003
-0.996566,0.0,0.385548,0.570855,4.683333,5,-0.029892999999999947
-0.996744,0.0,0.357592,0.533,4.691667,5,-0.03785499999999997
-0.996917,0.0,0.322624,0.497164,4.7,5,-0.035836000000000034
-0.997086,0.0,0.283042,0.469848,4.708333,5,-0.027316000000000007
-0.99725,0.0,0.218895,0.438668,4.716667,5,-0.031179999999999986
-0.997409,0.0,0.175663,0.409425,4.725,5,-0.02924300000000002
-0.997564,0.0,0.183477,0.374438,4.733333,5,-0.03498699999999999
-0.997714,0.0,0.237596,0.331645,4.741667,5,-0.04279299999999997
-0.997859,0.0,0.287926,0.286471,4.75,5,-0.04517400000000005
-0.997999,0.0,0.319854,0.264295,4.758333,5,-0.022175999999999974
-0.998135,0.0,0.329457,0.255216,4.766667,5,-0.009079000000000004
-0.998266,0.0,0.33149,0.262053,4.775,5,0.006836999999999982
-0.998392,0.0,0.331122,0.256125,4.783333,5,-0.005927999999999989
-0.998513,0.0,0.33531,0.228022,4.791667,5,-0.02810299999999999
-0.99863,0.0,0.347926,0.194288,4.8,5,-0.033734000000000014
-0.998741,0.0,0.368463,0.155585,4.808333,5,-0.03870299999999999
-0.998848,0.0,0.385606,0.116086,4.816667,5,-0.039499000000000006
-0.998951,0.0,0.390664,0.088026,4.825,5,-0.02806
-0.999048,0.0,0.389569,0.075948,4.833333,5,-0.012077999999999992
-0.999141,0.0,0.390331,0.076116,4.841667,5,0.00016800000000000148
-0.999229,0.0,0.39208,0.077637,4.85,5,0.0015209999999999946
-0.999312,0.0,0.386788,0.070756,4.858333,5,-0.006880999999999998
-0.999391,0.0,0.374984,0.051589,4.866667,5,-0.019166999999999997
-0.999465,0.0,0.349516,0.018226,4.875,5,-0.033363000000000004
-0.999534,0.0,0.322255,-0.028073,4.883333,5,-0.046299
-0.999598,0.0,0.307458,-0.061073,4.891667,5,-0.033
-0.999657,0.0,0.305372,-0.062947,4.9,5,-0.0018740000000000007
-0.999712,0.0,0.302897,-0.038993,4.908333,5,0.023954000000000003
-0.999762,0.0,0.305701,0.004447,4.916667,5,0.04344
-0.999807,0.0,0.295894,0.035049,4.925,5,0.030601999999999997
-0.999848,0.0,0.310735,0.068223,4.933333,5,0.03317400000000001
-0.999883,0.0,0.351742,0.093097,4.941667,5,0.024873999999999993
-0.999914,0.0,0.413197,0.134458,4.95,5,0.041360999999999995
-0.999941,2e-06,0.441273,0.183202,4.958333,5,0.04874400000000001
-0.999962,2.9e-05,0.442775,0.230412,4.966667,5,0.04721
-0.999979,0.000392,0.419663,0.265193,4.975,5,0.034781000000000006
-0.99999,0.003678,0.391154,0.291677,4.983333,5,0.026484000000000008
-0.999998,0.024178,0.388436,0.294823,4.991667,5,0.003145999999999982
-1.0,0.111462,0.395886,0.288673,5.0,5,-0.006149999999999989
-0.999998,0.360372,0.394234,0.283164,5.008333,5,-0.005508999999999986
-0.99999,0.817195,0.391052,0.270734,5.016667,5,-0.012430000000000052
-0.999979,1.299769,0.394246,0.257351,5.025,5,-0.013382999999999978
-0.999962,1.450061,0.399015,0.248894,5.033333,5,-0.008456999999999992
-0.999941,1.134933,0.396821,0.252435,5.041667,5,0.0035410000000000164
-0.999914,0.625587,0.380526,0.270058,5.05,5,0.017623
-0.999883,0.261757,0.364868,0.286277,5.058333,5,0.016218999999999983
-0.999848,0.186036,0.362015,0.289941,5.066667,5,0.0036640000000000006
-0.999807,0.481267,0.361249,0.289009,5.075,5,-0.0009319999999999884
-0.999762,1.273483,0.359087,0.278947,5.083333,5,-0.010062000000000015
-0.999712,2.419261,0.358571,0.277413,5.091667,5,-0.0015339999999999798
-0.999657,3.227373,0.354987,0.25727,5.1,5,-0.020143000000000022
-0.999598,3.020093,0.326778,0.215192,5.108333,5,-0.042078000000000004
-0.999534,1.982311,0.265376,0.152183,5.116667,5,-0.06300899999999998
-0.999465,0.912628,0.219873,0.093851,5.125,5,-0.05833200000000001
-0.999391,0.294693,0.182507,0.048062,5.133333,1,-0.045789
-0.999312,0.066739,0.173038,0.028433,5.141667,2,-0.019629
-0.999229,0.0106,0.172249,0.025485,5.15,2,-0.0029479999999999992
-0.999141,0.001181,0.16263,0.040731,5.158333,2,0.015246000000000003
-0.999048,9.2e-05,0.152332,0.050044,5.166667,2,0.009312999999999995
-0.998951,5e-06,0.143797,0.029339,5.175,2,-0.020704999999999998
-0.998848,0.0,0.139902,0.007967,5.183333,2,-0.021372000000000002
-0.998741,0.0,0.148015,-0.005617,5.191667,2,-0.013583999999999999
-0.99863,0.0,0.156458,-0.014665,5.2,2,-0.009048
-0.998513,0.0,0.160694,-0.02709,5.208333,2,-0.012425
-0.998392,0.0,0.162524,-0.040975,5.216667,2,-0.013884999999999998
-0.998266,0.0,0.164078,-0.05647,5.225,2,-0.015495000000000002
-0.998135,0.0,0.167478,-0.071213,5.233333,2,-0.014743
-0.997999,0.0,0.168628,-0.092522,5.241667,2,-0.021308999999999995
-0.997859,0.0,0.160203,-0.121062,5.25,2,-0.02854000000000001
-0.997714,0.0,0.145965,-0.143671,5.258333,2,-0.02260899999999999
-0.997564,0.0,0.134905,-0.163849,5.266667,2,-0.020178
-0.997409,0.0,0.130098,-0.180977,5.275,2,-0.017128000000000004
-0.99725,0.0,0.129212,-0.184145,5.283333,2,-0.003168000000000004
-0.997086,0.0,0.127829,-0.177988,5.291667,2,0.006156999999999996
-0.996917,0.0,0.12797,-0.172405,5.3,2,0.005583000000000005
-0.996744,0.0,0.127266,-0.173044,5.308333,2,-0.0006390000000000007
-0.996566,0.0,0.11658,-0.184165,5.316667,2,-0.011120999999999992
-0.996382,0.0,0.094179,-0.202648,5.325,2,-0.018483
-0.996195,0.0,0.07252,-0.223004,5.333333,2,-0.020356000000000013
-0.996002,0.0,0.074863,-0.23687,5.341667,2,-0.01386599999999999
-0.995805,0.0,0.077395,-0.245989,5.35,2,-0.009119000000000016
-0.995603,0.0,0.078116,-0.249219,5.358333,2,-0.003229999999999983
-0.995396,0.0,0.078045,-0.249662,5.366667,2,-0.00044299999999999895
-0.995185,0.0,0.077271,-0.253051,5.375,2,-0.003389000000000031
-0.994969,0.0,0.07625,-0.256615,5.383333,2,-0.003563999999999956
-0.994748,0.0,0.085835,-0.267345,5.391667,2,-0.010730000000000017
-0.994522,0.0,0.100887,-0.28046,5.4,2,-0.013114999999999988
-0.994291,0.0,0.106638,-0.287312,5.408333,2,-0.006852000000000025
-0.994056,0.0,0.108037,-0.28958,5.416667,2,-0.0022679999999999922
-0.993816,0.0,0.109756,-0.295604,5.425,2,-0.006023999999999974
-0.993572,0.0,0.114204,-0.303846,5.433333,2,-0.008242000000000027
-0.993323,0.0,0.118609,-0.311206,5.441667,2,-0.007359999999999978
-0.993068,0.0,0.120042,-0.322491,5.45,2,-0.011285000000000045
-0.99281,0.0,0.119592,-0.340218,5.458333,2,-0.017726999999999993
-0.992546,0.0,0.120641,-0.364481,5.466667,2,-0.02426299999999998
-0.992278,0.0,0.111443,-0.385763,5.475,2,-0.021282000000000023
-0.992005,0.0,0.102392,-0.401937,5.483333,2,-0.016173999999999966
-0.991727,0.0,0.101749,-0.417459,5.491667,2,-0.015522000000000036
-0.991445,0.0,0.110436,-0.433063,5.5,2,-0.015603999999999951
-0.991158,0.0,0.116302,-0.444288,5.508333,2,-0.01122500000000004
-0.990866,0.0,0.114881,-0.450484,5.516667,2,-0.006195999999999979
-0.990569,0.0,0.109711,-0.455952,5.525,3,-0.005468000000000028
-0.990268,0.0,0.099876,-0.464315,5.533333,3,-0.008362999999999954
-0.989962,0.0,0.089175,-0.474234,5.541667,2,-0.009919000000000011
-0.989651,0.0,0.07523,-0.486048,5.55,2,-0.011813999999999991
-0.989336,0.0,0.078236,-0.494885,5.558333,2,-0.00883700000000004
-0.989016,0.0,0.091157,-0.504718,5.566667,3,-0.00983299999999998
-0.988691,0.0,0.096813,-0.516097,5.575,3,-0.011379000000000028
-0.988362,0.0,0.094219,-0.526973,5.583333,3,-0.010875999999999997
-0.988027,0.0,0.08815,-0.534368,5.591667,3,-0.007394999999999929
-0.987688,0.0,0.085904,-0.537807,5.6,3,-0.003439000000000081
-0.987345,0.0,0.143319,-0.565003,5.608333,3,-0.027195999999999998
-0.986996,0.0,0.214453,-0.607363,5.616667,3,-0.04235999999999995
-0.986643,0.0,0.216554,-0.61045,5.625,3,-0.003087000000000062
-0.986286,0.0,0.260718,-0.579608,5.633333,3,0.030842000000000036
-0.985923,0.0,0.421663,-0.507121,5.641667,3,0.07248699999999997
-0.985556,9e-06,0.624489,-0.402132,5.65,3,0.10498900000000005
-0.985184,0.000151,0.766164,-0.291686,5.658333,3,0.11044599999999999
-0.984808,0.001716,0.825277,-0.201346,5.666667,3,0.09034
-0.984427,0.013699,0.828149,-0.158766,5.675,3,0.04258000000000001
-0.984041,0.076987,0.840442,-0.176822,5.683333,3,-0.018056000000000016
-0.98365,0.306717,0.852751,-0.199735,5.691667,3,-0.02291299999999999
-0.983255,0.883118,0.865514,-0.223773,5.7,3,-0.024038000000000004
-0.982855,1.92682,0.872166,-0.237996,5.708333,3,-0.014223000000000013
-0.98245,3.485224,0.871275,-0.234608,5.716667,3,0.003388000000000002
-0.982041,5.725046,0.869732,-0.230686,5.725,1,0.003922000000000009
-0.981627,8.475222,0.865477,-0.221109,5.733333,2,0.009577000000000002
-0.981209,10.267877,0.860257,-0.206331,5.741667,2,0.014778000000000013
-0.980785,9.351285,0.855449,-0.183227,5.75,0,0.023103999999999986
-0.980357,6.134093,0.851772,-0.162992,5.758333,1,0.020235000000000003
-0.979925,2.849198,0.848052,-0.142445,5.766667,2,0.02054700000000001
-0.979487,0.931303,0.822892,-0.095113,5.775,2,0.047331999999999985
-0.979045,0.213743,0.776326,-0.042483,5.783333,2,0.05263
-0.978599,0.034417,0.776965,-0.044186,5.791667,2,-0.0017030000000000031
-0.978148,0.003887,0.787606,-0.078957,5.8,2,-0.034770999999999996
-0.977692,0.000308,0.754326,-0.14571,5.808333,2,-0.066753
-0.977231,1.7e-05,0.639387,-0.230983,5.816667,2,-0.08527299999999999
-0.976766,1e-06,0.48061,-0.308967,5.825,2,-0.077984
-0.976296,0.0,0.350468,-0.365516,5.833333,2,-0.056549000000000016
-0.975821,0.0,0.322518,-0.380465,5.841667,2,-0.01494899999999999
-0.975342,0.0,0.3162,-0.370787,5.85,2,0.00967800000000002
-0.974859,0.0,0.427911,-0.415317,5.858333,2,-0.044530000000000014
