cosine_feature,count_feature,hr_std,time_feature,psg_label
-0.964211,0.0,0.388441,6.025,5
-0.96363,0.0,0.37367,6.033333,5
-0.963045,0.0,0.354551,6.041667,5
-0.962455,0.0,0.347117,6.05,5
-0.961861,0.0,0.349163,6.058333,5
-0.961262,0.0,0.350854,6.066667,5
-0.960658,0.0,0.355958,6.075,5
-0.96005,0.0,0.353758,6.083333,5
-0.959437,0.0,0.337152,6.091667,5
-0.95882,0.0,0.29962,6.1,5
-0.958198,0.0,0.258659,6.108333,5
-0.957571,0.0,0.244084,6.116667,5
-0.95694,0.0,0.231852,6.125,5
-0.956305,0.0,0.218682,6.133333,5
-0.955665,0.0,0.206222,6.141667,5
-0.95502,0.0,0.206644,6.15,5
-0.954371,0.0,0.206782,6.158333,2
-0.953717,0.0,0.198533,6.166667,2
-0.953059,0.0,0.190122,6.175,2
-0.952396,0.0,0.17924,6.183333,2
-0.951728,0.0,0.176724,6.191667,2
-0.951057,0.0,0.151559,6.2,2
-0.95038,0.0,0.112926,6.208333,2
-0.949699,0.0,0.099422,6.216667,2
-0.949014,0.0,0.097492,6.225,2
-0.948324,0.0,0.095236,6.233333,2
-0.947629,0.0,0.096037,6.241667,2
-0.94693,0.0,0.096717,6.25,2
-0.946227,0.0,0.096028,6.258333,2
-0.945519,0.0,0.091556,6.266667,2
-0.944806,0.0,0.089868,6.275,2
-0.944089,0.0,0.0898,6.283333,2
-0.943368,0.0,0.087357,6.291667,2
-0.942641,0.0,0.088961,6.3,2
-0.941911,0.0,0.09282,6.308333,2
-0.941176,0.0,0.09696,6.316667,2
-0.940437,0.0,0.102792,6.325,2
-0.939693,0.0,0.102285,6.333333,2
-0.938944,0.0,0.095684,6.341667,2
-0.938191,0.0,0.094299,6.35,2
-0.937434,0.0,0.094251,6.358333,2
-0.936672,0.0,0.089597,6.366667,2
-0.935906,0.0,0.082566,6.375,2
-0.935135,0.0,0.087677,6.383333,2
-0.93436,0.0,0.200871,6.391667,2
-0.93358,0.0,0.231355,6.4,2
-0.932796,0.0,0.236458,6.408333,2
-0.932008,0.0,0.236872,6.416667,2
-0.931215,0.0,0.237983,6.425,2
-0.930418,3e-06,0.241181,6.433333,2
-0.929616,5.3e-05,0.241688,6.441667,2
-0.92881,0.000703,0.249119,6.45,2
-0.927999,0.006572,0.285058,6.458333,2
-0.927184,0.043052,0.306952,6.466667,2
-0.926364,0.197782,0.301417,6.475,2
-0.925541,0.637233,0.299615,6.483333,2
-0.924712,1.439967,0.300199,6.491667,2
-0.92388,2.282267,0.297121,6.5,2
-0.923042,2.537168,0.291911,6.508333,2
-0.922201,1.978349,0.286287,6.516667,2
-0.921355,1.081988,0.276672,6.525,1
-0.920505,0.415045,0.26436,6.533333,1
-0.91965,0.111661,0.247511,6.541667,2
-0.918791,0.021068,0.244523,6.55,2
-0.917928,0.002787,0.219154,6.558333,2
-0.91706,0.000259,0.2136,6.566667,2
-0.916188,1.7e-05,0.212781,6.575,2
-0.915311,1e-06,0.211908,6.583333,2
-0.914431,0.0,0.212367,6.591667,2
-0.913545,0.0,0.21204,6.6,2
-0.912656,0.0,0.221129,6.608333,2
-0.911762,0.0,0.225134,6.616667,2
-0.910864,0.0,0.205461,6.625,2
-0.909961,0.0,0.18432,6.633333,2
-0.909054,0.0,0.183674,6.641667,2
-0.908143,0.0,0.181253,6.65,2
-0.907228,0.0,0.17031,6.658333,2
-0.906308,0.0,0.166574,6.666667,2
-0.905384,0.0,0.165767,6.675,2
-0.904455,0.0,0.1612,6.683333,2
-0.903522,0.0,0.160273,6.691667,2
-0.902585,0.0,0.160254,6.7,2
-0.901644,0.0,0.169615,6.708333,2
-0.900698,0.0,0.169396,6.716667,2
-0.899748,0.0,0.171361,6.725,2
-0.898794,0.0,0.16921,6.733333,2
-0.897836,0.0,0.172721,6.741667,2
-0.896873,0.0,0.17192,6.75,2
-0.895906,0.0,0.17404,6.758333,2
-0.894934,0.0,0.192427,6.766667,2
-0.893959,0.0,0.2347,6.775,2
-0.892979,0.0,0.255521,6.783333,2
-0.891995,0.0,0.266249,6.791667,2
-0.891007,0.0,0.281581,6.8,2
-0.890014,0.0,0.28283,6.808333,2
-0.889017,0.0,0.285066,6.816667,2
-0.888016,0.0,0.296855,6.825,2
-0.887011,0.0,0.313285,6.833333,1
-0.886001,0.0,0.319087,6.841667,1
-0.884988,0.0,0.319166,6.85,2
-0.88397,0.0,0.327597,6.858333,2
-0.882948,0.0,0.352526,6.866667,2
-0.881921,0.0,0.366529,6.875,2
-0.880891,0.0,0.395619,6.883333,2
-0.879856,0.0,0.392008,6.891667,2
-0.878817,0.0,0.376176,6.9,2
-0.877774,0.0,0.363682,6.908333,2
-0.876727,0.0,0.369728,6.916667,2
-0.875675,0.0,0.377044,6.925,2
-0.87462,0.0,0.375844,6.933333,2
-0.87356,0.0,0.367826,6.941667,2
-0.872496,0.0,0.373855,6.95,2
-0.871428,0.0,0.378816,6.958333,2
-0.870356,0.0,0.375886,6.966667,2
-0.869279,0.0,0.388302,6.975,5
-0.868199,1e-06,0.406246,6.983333,5
-0.867114,1.3e-05,0.406972,6.991667,5
-0.866025,0.000171,0.387965,7.0,5
-0.864933,0.001633,0.374436,7.008333,5
-0.863836,0.010957,0.372586,7.016667,5
-0.862734,0.051555,0.373674,7.025,5
-0.861629,0.170132,0.361099,7.033333,5
-0.86052,0.393767,0.354997,7.041667,5
-0.859406,0.639238,0.313782,7.05,5
-0.858289,0.728156,0.295749,7.058333,5
-0.857167,0.585062,0.304068,7.066667,5
-0.856042,0.356109,0.317876,7.075,5
-0.854912,0.299797,0.319519,7.083333,5
-0.853778,0.714321,0.327694,7.091667,5
-0.85264,1.888556,0.328371,7.1,5
-0.851498,3.658245,0.323266,7.108333,5
-0.850352,4.98592,0.309474,7.116667,5
-0.849202,4.767502,0.299796,7.125,5
-0.84689,1.504249,0.302055,7.141667,1
-0.845728,0.496333,0.294185,7.15,5
-0.844562,0.114857,0.332401,7.158333,5
-0.843391,0.01864,0.386577,7.166667,5
-0.842217,0.002121,0.389062,7.175,5
-0.841039,0.000169,0.392948,7.183333,5
-0.839857,9e-06,0.406333,7.191667,5
-0.838671,0.0,0.418955,7.2,5
-0.83748,1e-06,0.423559,7.208333,5
-0.836286,2.3e-05,0.424707,7.216667,5
-0.835088,0.000319,0.425802,7.225,5
-0.833886,0.003084,0.430062,7.233333,5
-0.83268,0.020894,0.4287,7.241667,5
-0.83147,0.099276,0.423661,7.25,5
-0.830256,0.330816,0.415997,7.258333,5
-0.829038,0.773169,0.420151,7.266667,5
-0.827816,1.267441,0.420181,7.275,5
-0.82659,1.457324,0.410069,7.283333,5
-0.82536,1.175337,0.395737,7.291667,0
-0.824126,0.664879,0.380853,7.3,1
-0.822889,0.263806,0.374674,7.308333,1
-0.821647,0.073412,0.377004,7.316667,1
-0.820401,0.014327,0.351861,7.325,1
-0.819152,0.001961,0.302618,7.333333,1
-0.817899,0.000188,0.298687,7.341667,5
-0.816642,1.3e-05,0.291632,7.35,5
-0.81538,1e-06,0.280954,7.358333,5
-0.814116,0.0,0.277188,7.366667,5
-0.812847,0.0,0.287836,7.375,5
-0.811574,0.0,0.312277,7.383333,5
-0.810297,1e-06,0.330376,7.391667,5
-0.809017,1.1e-05,0.323851,7.4,5
-0.807733,0.000151,0.316428,7.408333,5
-0.806445,0.001479,0.324823,7.416667,5
-0.805153,0.010174,0.332294,7.425,5
-0.803857,0.049588,0.332005,7.433333,5
-0.802557,0.173619,0.332783,7.441667,5
-0.801254,0.449429,0.332212,7.45,5
-0.799947,0.90485,0.332267,7.458333,5
-0.798636,1.50544,0.331251,7.466667,5
-0.797321,2.125726,0.323846,7.475,5
-0.796002,2.461347,0.309882,7.483333,5
-0.79468,2.198163,0.299696,7.491667,5
-0.793353,1.443818,0.298886,7.5,5
-0.792023,0.679489,0.303536,7.508333,5
-0.79069,0.22634,0.307414,7.516667,5
-0.789352,0.05308,0.298357,7.525,5
-0.788011,0.008744,0.277373,7.533333,5
-0.786666,0.001011,0.243693,7.541667,5
-0.785317,8.2e-05,0.203995,7.55,5
-0.783964,5e-06,0.177387,7.558333,5
-0.782608,0.0,0.183068,7.566667,5
-0.781248,0.0,0.192936,7.575,2
-0.779884,0.0,0.188598,7.583333,2
-0.778517,0.0,0.173732,7.591667,1
-0.777146,0.0,0.160801,7.6,2
-0.775771,0.0,0.146467,7.608333,2
-0.774393,0.0,0.145682,7.616667,2
-0.77301,0.0,0.147734,7.625,2
-0.771625,0.0,0.149765,7.633333,2
-0.770235,0.0,0.154723,7.641667,2
-0.768842,0.0,0.154857,7.65,2
-0.767445,0.0,0.149584,7.658333,2
-0.766044,0.0,0.135804,7.666667,2
-0.76464,0.0,0.130747,7.675,2
-0.763232,0.0,0.132701,7.683333,2
-0.761821,0.0,0.141346,7.691667,2
-0.760406,0.0,0.148792,7.7,2
-0.758987,0.0,0.154606,7.708333,2
-0.757565,0.0,0.155884,7.716667,2
-0.756139,0.0,0.155422,7.725,2
-0.75471,0.0,0.148689,7.733333,2
-0.753276,0.0,0.148015,7.741667,2
-0.75184,0.0,0.149426,7.75,2
-0.7504,0.0,0.148699,7.758333,2
-0.748956,0.0,0.14979,7.766667,2
-0.747508,0.0,0.148469,7.775,2
-0.746057,0.0,0.146959,7.783333,2
-0.744603,0.0,0.136269,7.791667,2
-0.743145,0.0,0.122984,7.8,2
-0.741683,0.0,0.109925,7.808333,2
-0.740218,0.0,0.104912,7.816667,2
-0.738749,0.0,0.100603,7.825,2
-0.737277,0.0,0.105478,7.833333,2
-0.735802,0.0,0.110892,7.841667,2
-0.734323,0.0,0.11019,7.85,2
-0.73284,0.0,0.106277,7.858333,2
-0.731354,0.0,0.106889,7.866667,2
-0.729864,0.0,0.112838,7.875,2
-0.728371,0.0,0.128698,7.883333,2
-0.726874,0.0,0.152291,7.891667,2
-0.725374,0.0,0.165203,7.9,2
-0.723871,0.0,0.165561,7.908333,2
-0.722364,0.0,0.155129,7.916667,2
-0.720854,0.0,0.154484,7.925,2
-0.71934,0.0,0.161607,7.933333,2
-0.717823,0.0,0.162558,7.941667,2
-0.716302,0.0,0.157995,7.95,2
-0.714778,0.0,0.153111,7.958333,2
-0.71325,0.0,0.152472,7.966667,2
-0.71172,0.0,0.15282,7.975,2
-0.710185,0.0,0.152615,7.983333,2
-0.708648,0.0,0.153554,7.991667,2
-0.707107,0.0,0.158047,8.0,2
-0.705562,0.0,0.163016,8.008333,2
-0.704015,0.0,0.166851,8.016667,2
-0.702464,0.0,0.166635,8.025,2
-0.700909,0.0,0.167637,8.033333,2
-0.699352,0.0,0.16794,8.041667,2
-0.69779,0.0,0.167824,8.05,2
-0.696226,0.0,0.160463,8.058333,2
-0.694658,0.0,0.154216,8.066667,2
-0.693087,0.0,0.151491,8.075,2
-0.691513,0.0,0.155096,8.083333,2
-0.689935,0.0,0.147838,8.091667,2
-0.688355,0.0,0.12427,8.1,2
-0.68677,0.0,0.105183,8.108333,2
-0.685183,0.0,0.098441,8.116667,2
-0.683592,0.0,0.094436,8.125,2
-0.258819,48.583423,0.407801,0.0,0
-0.260926,38.486106,0.378774,0.008333,0
-0.263031,23.173405,0.336206,0.016667,0
-0.265135,10.799001,0.317969,0.025,0
-0.267238,3.96915,0.332473,0.033333,0
-0.26934,1.15592,0.341458,0.041667,0
-0.27144,0.262774,0.32844,0.05,0
-0.27354,0.045416,0.320447,0.058333,0
-0.275637,0.005814,0.322218,0.066667,0
-0.277734,0.000541,0.318233,0.075,0
-0.279829,3.6e-05,0.332014,0.083333,1
-0.281923,2e-06,0.322389,0.091667,1
-0.284015,1e-06,0.359511,0.1,1
-0.286106,2e-05,0.509141,0.108333,1
-0.288196,0.000345,0.671589,0.116667,1
-0.290285,0.004336,0.766756,0.125,1
-0.292372,0.040009,0.78461,0.133333,1
-0.294457,0.270905,0.783742,0.141667,1
-0.296542,1.343542,0.81752,0.15,1
-0.298624,4.865972,0.887132,0.158333,1
-0.300706,12.828152,0.922014,0.166667,0
-0.302786,24.542084,0.936005,0.175,0
-0.304864,33.980678,0.943642,0.183333,1
-0.306941,33.966341,0.950907,0.191667,0
-0.309017,24.451988,0.957907,0.2,0
-0.311091,12.646045,0.965691,0.208333,1
-0.313164,4.686705,0.979083,0.216667,2
-0.315235,1.242852,0.993753,0.225,2
-0.317305,0.243941,1.006571,0.233333,2
-0.319373,0.071565,1.016442,0.241667,2
-0.321439,0.120424,1.020026,0.25,2
-0.323505,0.241331,1.026801,0.258333,2
-0.325568,0.347299,1.009092,0.266667,2
-0.32763,0.350838,0.915803,0.275,2
-0.329691,0.248596,0.736223,0.283333,2
-0.33175,0.123552,0.503733,0.291667,2
-0.333807,0.043068,0.302485,0.3,2
-0.335863,0.010529,0.196996,0.308333,2
-0.337917,0.001805,0.186653,0.316667,2
-0.339969,0.000217,0.13545,0.325,2
-0.34202,1.8e-05,0.124204,0.333333,2
-0.344069,1e-06,0.122525,0.341667,2
-0.346117,0.0,0.111669,0.35,2
-0.348163,0.0,0.09884,0.358333,2
-0.350207,0.0,0.091248,0.366667,2
-0.35225,0.0,0.082689,0.375,2
-0.354291,0.0,0.080525,0.383333,2
-0.35633,0.0,0.07541,0.391667,2
-0.358368,0.0,0.069969,0.4,2
-0.360404,0.0,0.079892,0.408333,2
-0.362438,0.0,0.091518,0.416667,2
-0.36447,0.0,0.100751,0.425,2
-0.366501,0.0,0.107403,0.433333,2
-0.36853,0.0,0.109916,0.441667,2
-0.370557,0.0,0.117885,0.45,2
-0.372583,0.0,0.122541,0.458333,2
-0.374607,0.0,0.127206,0.466667,2
-0.376629,0.0,0.134373,0.475,2
-0.378649,0.0,0.138323,0.483333,2
-0.380667,0.0,0.141078,0.491667,2
-0.382683,0.0,0.143939,0.5,2
-0.384698,0.0,0.15439,0.508333,2
-0.386711,0.0,0.173412,0.516667,2
-0.388722,0.0,0.193926,0.525,2
-0.390731,0.0,0.199215,0.533333,2
-0.392738,0.0,0.197248,0.541667,2
-0.394744,0.0,0.188352,0.55,2
-0.396747,0.0,0.176056,0.558333,2
-0.398749,0.0,0.167913,0.566667,2
-0.400749,0.0,0.164366,0.575,2
-0.402747,0.0,0.162202,0.583333,2
-0.404743,0.0,0.160845,0.591667,3
-0.406737,0.0,0.158857,0.6,3
-0.408729,0.0,0.15511,0.608333,3
-0.410719,0.0,0.155138,0.616667,3
-0.412707,0.0,0.152195,0.625,3
-0.414693,0.0,0.146537,0.633333,3
-0.416677,0.0,0.140623,0.641667,3
-0.41866,0.0,0.131545,0.65,3
-0.42064,0.0,0.119819,0.658333,3
-0.422618,0.0,0.112992,0.666667,3
-0.424595,0.0,0.117207,0.675,3
-0.426569,0.0,0.125427,0.683333,3
-0.428541,0.0,0.128447,0.691667,3
-0.430511,0.0,0.129099,0.7,3
-0.432479,0.0,0.130973,0.708333,3
-0.434445,0.0,0.136925,0.716667,3
-0.436409,0.0,0.132637,0.725,3
-0.438371,0.0,0.119054,0.733333,3
-0.440331,0.0,0.098266,0.741667,3
-0.442289,0.0,0.09049,0.75,3
-0.444244,0.0,0.107286,0.758333,3
-0.446198,0.0,0.138569,0.766667,3
-0.448149,0.0,0.15853,0.775,3
-0.450098,0.0,0.167409,0.783333,3
-0.452046,0.0,0.168088,0.791667,3
-0.45399,0.0,0.170024,0.8,3
-0.455933,0.0,0.172197,0.808333,3
-0.457874,0.0,0.172111,0.816667,3
-0.459812,0.0,0.172178,0.825,3
-0.461749,0.0,0.172754,0.833333,3
-0.463683,0.0,0.171691,0.841667,3
-0.465615,0.0,0.167794,0.85,3
-0.467544,0.0,0.164174,0.858333,3
-0.469472,0.0,0.161951,0.866667,3
-0.471397,0.0,0.159874,0.875,3
-0.47332,0.0,0.161122,0.883333,3
-0.47524,0.0,0.156009,0.891667,3
-0.477159,0.0,0.149814,0.9,3
-0.479075,0.0,0.15085,0.908333,3
-0.480989,0.0,0.151996,0.916667,3
-0.4829,0.0,0.14688,0.925,2
-0.48481,0.0,0.128129,0.933333,3
-0.486717,0.0,0.109655,0.941667,3
-0.488621,0.0,0.09809,0.95,2
-0.490524,0.0,0.097957,0.958333,2
-0.492424,0.0,0.095882,0.966667,3
-0.494321,0.0,0.091982,0.975,2
-0.496217,0.0,0.091665,0.983333,3
-0.498109,0.0,0.094317,0.991667,3
-0.5,0.0,0.091877,1.0,3
-0.501888,0.0,0.094699,1.008333,3
-0.503774,0.0,0.105855,1.016667,3
-0.505657,7e-06,0.146769,1.025,3
-0.507538,9.8e-05,0.198829,1.033333,3
-0.509417,0.001017,0.23374,1.041667,3
-0.511293,0.007473,0.236235,1.05,3
-0.513167,0.038887,0.227451,1.058333,3
-0.515038,0.144708,0.224578,1.066667,3
-0.516907,0.391775,0.224685,1.075,3
-0.518773,0.793493,0.230982,1.083333,3
-0.520637,1.24869,0.240584,1.091667,3
-0.522499,1.589673,0.244728,1.1,2
-0.524357,1.696989,0.247321,1.108333,2
-0.526214,1.57442,0.251576,1.116667,2
-0.528068,1.3092,0.259387,1.125,2
-0.529919,0.96444,0.264723,1.133333,1
-0.531768,0.589466,0.266668,1.141667,2
-0.533615,0.277553,0.265131,1.15,2
-0.535458,0.095838,0.261084,1.158333,2
-0.5373,0.023666,0.262333,1.166667,2
-0.539138,0.004132,0.264457,1.175,2
-0.540974,0.000508,0.265354,1.183333,2
-0.542808,4.4e-05,0.25536,1.191667,2
-0.544639,3e-06,0.226851,1.2,2
-0.546467,0.0,0.194149,1.208333,2
-0.548293,0.0,0.182649,1.216667,2
-0.550116,0.0,0.197149,1.225,2
-0.551937,0.0,0.211852,1.233333,2
-0.553755,0.0,0.218569,1.241667,2
-0.55557,0.0,0.212537,1.25,2
-0.557383,0.0,0.200123,1.258333,2
-0.559193,0.0,0.190836,1.266667,2
-0.561,0.0,0.182077,1.275,2
-0.562805,0.0,0.171974,1.283333,2
-0.564607,0.0,0.15593,1.291667,2
-0.566406,0.0,0.149801,1.3,2
-0.568203,0.0,0.145929,1.308333,2
-0.569997,0.0,0.145542,1.316667,2
-0.571788,0.0,0.142793,1.325,2
-0.573576,0.0,0.143086,1.333333,2
-0.575362,0.0,0.144646,1.341667,2
-0.577145,0.0,0.146868,1.35,2
-0.578925,0.0,0.141074,1.358333,2
-0.580703,0.0,0.133699,1.366667,2
-0.582478,0.0,0.133623,1.375,2
-0.58425,0.0,0.137038,1.383333,2
-0.586019,0.0,0.137207,1.391667,2
-0.587785,0.0,0.145653,1.4,2
-0.589549,0.0,0.189391,1.408333,2
-0.59131,0.0,0.189614,1.416667,2
-0.593068,0.0,0.210862,1.425,2
-0.594823,1e-06,0.256894,1.433333,2
-0.596575,1.9e-05,0.305382,1.441667,2
-0.598325,0.000338,0.338909,1.45,2
-0.600071,0.004234,0.347371,1.458333,2
-0.601815,0.037216,0.348441,1.466667,2
-0.603556,0.229379,0.359,1.475,2
-0.605294,0.991466,0.371477,1.483333,2
-0.607029,3.005629,0.395082,1.491667,2
-0.608761,6.39094,0.414053,1.5,2
-0.610491,9.533677,0.421373,1.508333,2
-0.612217,9.986694,0.420681,1.516667,0
-0.613941,7.378525,0.416094,1.525,1
-0.615661,3.927372,0.413342,1.533333,2
-0.617379,1.649666,0.411087,1.541667,2
-0.619094,0.707795,0.407584,1.55,2
-0.620806,0.38015,0.402497,1.558333,2
-0.622515,0.203878,0.379248,1.566667,2
-0.624221,0.085345,0.297804,1.575,2
-0.625923,0.025665,0.278196,1.583333,2
-0.627623,0.00544,0.277411,1.591667,2
-0.62932,0.000809,0.27441,1.6,2
-0.631014,8.4e-05,0.265721,1.608333,2
-0.632705,6e-06,0.257954,1.616667,2
-0.634393,0.0,0.256849,1.625,2
-0.636078,0.0,0.242856,1.633333,2
-0.63776,0.0,0.178069,1.641667,2
-0.639439,0.0,0.155032,1.65,2
-0.641115,0.0,0.151158,1.658333,2
-0.642788,0.0,0.142638,1.666667,2
-0.644457,0.0,0.136869,1.675,2
-0.646124,0.0,0.133166,1.683333,2
-0.647788,0.0,0.135515,1.691667,2
-0.649448,0.0,0.136394,1.7,2
-0.651105,0.0,0.136916,1.708333,2
-0.65276,0.0,0.138037,1.716667,2
-0.654411,0.0,0.142798,1.725,2
-0.656059,0.0,0.146012,1.733333,2
-0.657704,0.0,0.14381,1.741667,2
-0.659346,0.0,0.139852,1.75,2
-0.660985,0.0,0.13952,1.758333,2
-0.66262,0.0,0.136442,1.766667,2
-0.664252,0.0,0.128674,1.775,2
-0.665882,0.0,0.116565,1.783333,2
-0.667508,0.0,0.11296,1.791667,2
-0.669131,0.0,0.11221,1.8,2
-0.67075,0.0,0.104209,1.808333,2
-0.672367,0.0,0.093371,1.816667,2
-0.67398,0.0,0.091977,1.825,2
-0.67559,0.0,0.092317,1.833333,2
-0.677197,0.0,0.093552,1.841667,2
-0.678801,0.0,0.104336,1.85,2
-0.680401,0.0,0.116361,1.858333,2
-0.681998,0.0,0.132428,1.866667,2
-0.683592,0.0,0.142168,1.875,3
-0.685183,0.0,0.138324,1.883333,3
-0.68677,0.0,0.124932,1.891667,3
-0.688355,0.0,0.107844,1.9,3
-0.689935,0.0,0.104982,1.908333,3
-0.691513,0.0,0.131892,1.916667,3
-0.693087,0.0,0.177072,1.925,3
-0.694658,0.0,0.206506,1.933333,3
-0.696226,0.0,0.215703,1.941667,3
-0.69779,0.0,0.214718,1.95,3
-0.699352,0.0,0.211379,1.958333,3
-0.700909,0.0,0.214364,1.966667,3
-0.702464,0.0,0.218967,1.975,3
-0.704015,0.0,0.223478,1.983333,3
-0.705562,0.0,0.223843,1.991667,3
-0.707107,0.0,0.222922,2.0,3
-0.708648,0.0,0.224846,2.008333,3
-0.710185,0.0,0.225191,2.016667,3
-0.71172,0.0,0.225884,2.025,3
-0.71325,0.0,0.224683,2.033333,2
-0.714778,0.0,0.224227,2.041667,2
-0.716302,0.0,0.223306,2.05,2
-0.717823,0.0,0.219222,2.058333,3
-0.71934,0.0,0.214975,2.066667,3
-0.720854,0.0,0.215302,2.075,3
-0.722364,0.0,0.216248,2.083333,3
-0.723871,0.0,0.202511,2.091667,3
-0.725374,0.0,0.188294,2.1,3
-0.726874,0.0,0.179315,2.108333,3
-0.728371,0.0,0.17652,2.116667,3
-0.729864,0.0,0.175294,2.125,3
-0.731354,0.0,0.171909,2.133333,3
-0.73284,0.0,0.168236,2.141667,3
-0.734323,0.0,0.158837,2.15,3
-0.735802,0.0,0.149872,2.158333,3
-0.737277,0.0,0.141356,2.166667,3
-0.738749,0.0,0.136633,2.175,3
-0.740218,0.0,0.141045,2.183333,3
-0.741683,0.0,0.161995,2.191667,3
-0.743145,0.0,0.182636,2.2,3
-0.744603,0.0,0.198188,2.208333,3
-0.746057,0.0,0.210646,2.216667,3
-0.747508,0.0,0.216271,2.225,3
-0.748956,0.0,0.243324,2.233333,3
-0.7504,0.0,0.298018,2.241667,3
-0.75184,0.0,0.313666,2.25,3
-0.753276,0.0,0.394857,2.258333,3
-0.75471,9e-06,0.527891,2.266667,3
-0.756139,0.000174,0.620668,2.275,3
-0.757565,0.002505,0.639332,2.283333,3
-0.758987,0.025662,0.652775,2.291667,3
-0.760406,0.187241,0.790939,2.3,3
-0.761821,0.974761,0.912583,2.308333,3
-0.763232,3.6273,0.923376,2.316667,3
-0.76464,9.668285,0.942816,2.325,3
-0.766044,18.502419,0.97877,2.333333,3
-0.767445,25.503187,1.014641,2.341667,0
-0.768842,25.468569,1.021968,2.35,0
-0.770235,18.759678,1.028064,2.358333,1
-0.771625,11.092904,1.065019,2.366667,2
-0.77301,7.789908,1.099633,2.375,0
-0.774393,10.974904,1.110089,2.383333,2
-0.775771,19.848193,1.117024,2.391667,2
-0.777146,29.91843,1.118086,2.4,0
-0.778517,34.147103,1.110746,2.408333,0
-0.779884,28.912328,1.115071,2.416667,0
-0.781248,17.981537,1.09485,2.425,0
-0.782608,8.146037,1.027406,2.433333,1
-0.783964,2.667931,0.944212,2.441667,1
-0.785317,0.627673,0.902569,2.45,2
-0.786666,0.10553,0.897507,2.458333,2
-0.788011,0.012628,0.830524,2.466667,2
-0.789352,0.001072,0.739468,2.475,2
-0.79069,6.4e-05,0.728527,2.483333,2
-0.792023,3e-06,0.673543,2.491667,2
-0.793353,0.0,0.55554,2.5,2
-0.79468,0.0,0.36702,2.508333,2
-0.796002,0.0,0.215676,2.516667,2
-0.797321,0.0,0.19513,2.525,2
-0.798636,0.0,0.177814,2.533333,2
-0.799947,0.0,0.153777,2.541667,2
-0.801254,0.0,0.178679,2.55,2
-0.802557,0.0,0.19699,2.558333,2
-0.803857,0.0,0.199565,2.566667,2
-0.805153,0.0,0.196098,2.575,2
-0.806445,0.0,0.196762,2.583333,2
-0.807733,0.0,0.200024,2.591667,2
-0.809017,0.0,0.198103,2.6,2
-0.810297,0.0,0.194276,2.608333,2
-0.811574,0.0,0.190598,2.616667,2
-0.812847,0.0,0.186436,2.625,2
-0.814116,0.0,0.177832,2.633333,2
-0.81538,0.0,0.171595,2.641667,2
-0.816642,0.0,0.177087,2.65,2
-0.817899,0.0,0.181138,2.658333,2
-0.819152,0.0,0.188933,2.666667,2
-0.820401,0.0,0.202371,2.675,2
-0.821647,0.0,0.227091,2.683333,2
-0.822889,0.0,0.272207,2.691667,2
-0.824126,0.0,0.284513,2.7,2
-0.82536,0.0,0.274585,2.708333,2
-0.82659,0.0,0.251689,2.716667,2
-0.827816,0.0,0.234508,2.725,2
-0.829038,0.0,0.305106,2.733333,2
-0.830256,0.0,0.432283,2.741667,2
-0.83147,0.0,0.536058,2.75,2
-0.83268,1e-06,0.579057,2.758333,2
-0.833886,2e-05,0.579453,2.766667,2
-0.835088,0.000308,0.58051,2.775,2
-0.836286,0.003354,0.609941,2.783333,2
-0.83748,0.025618,0.665295,2.791667,2
-0.838671,0.137237,0.760008,2.8,0
-0.839857,0.515679,1.108422,2.808333,0
-0.841039,1.360255,1.609909,2.816667,0
-0.842217,2.528208,2.064388,2.825,0
-0.843391,3.373273,2.348891,2.833333,0
-0.844562,3.528673,2.461375,2.841667,0
-0.845728,3.863431,2.463915,2.85,0
-0.84689,5.870303,2.395355,2.858333,0
-0.848048,9.759877,2.373082,2.866667,0
-0.849202,13.746388,2.392397,2.875,0
-0.850352,16.441528,2.385166,2.883333,0
-0.851498,20.537962,2.377039,2.891667,0
-0.853778,51.895851,2.487155,2.908333,0
-0.854912,70.987774,2.552417,2.916667,0
-0.856042,76.08039,2.600107,2.925,0
-0.857167,63.551708,2.639338,2.933333,0
-0.858289,41.734195,2.671072,2.941667,0
-0.859406,21.590102,2.711179,2.95,0
-0.86052,8.704499,2.737687,2.958333,0
-0.861629,2.691624,2.749285,2.966667,0
-0.862734,0.689841,2.697799,2.975,0
-0.863836,0.388694,2.492636,2.983333,0
-0.864933,0.782841,2.120374,2.991667,0
-0.866025,1.507568,1.660751,3.0,0
-0.867114,2.254736,1.206415,3.008333,0
-0.868199,2.909133,0.753487,3.016667,0
-0.869279,3.72945,0.387615,3.025,0
-0.870356,4.750725,0.361107,3.033333,0
-0.871428,5.249073,0.34937,3.041667,0
-0.872496,4.500832,0.35643,3.05,0
-0.87356,2.842927,0.396968,3.058333,0
-0.87462,1.294461,0.474301,3.066667,0
-0.875675,0.420781,0.536732,3.075,0
-0.876727,0.097319,0.552183,3.083333,0
-0.877774,0.017783,0.541434,3.091667,0
-0.878817,0.019285,0.526565,3.1,0
-0.879856,0.114023,0.570082,3.108333,0
-0.880891,0.522447,0.63793,3.116667,0
-0.881921,1.685154,0.676548,3.125,0
-0.882948,3.823127,0.704982,3.133333,0
-0.88397,6.103386,0.724123,3.141667,0
-0.884988,6.859687,0.740347,3.15,0
-0.886001,5.430443,0.755362,3.158333,0
-0.887011,3.029593,0.765136,3.166667,0
